,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,label
70,-0.37045735,-1.1992627,0.40769604,0.00029080373,-0.19857988,0.34590006,0.49776906,0.61916786,0.08409999,-0.041174002,-1.0249572,0.25153753,0.7908295,0.48236674,0.30449855,-0.2491791,-0.62352735,-0.48623645,0.76039493,-0.557691,-0.026909744,0.48917025,0.1544052,1.7624884,-0.71490926,-2.1814704,-0.5282439,-0.3140597,1.9485072,0.8376654
71,0.5353507,-0.14810969,-0.89012647,1.0447912,-0.120020874,-0.44873977,0.09491379,-0.36000478,0.1556939,-0.5851734,0.24554062,-0.69020295,-0.58651525,-0.281475,-0.3159657,-0.038471572,-0.27054515,0.32933348,-0.0696059,-0.031518705,-0.1328016,-0.061636496,-0.22443463,0.82954067,-0.887842,-0.69162256,-0.23868062,-0.6039259,-0.23147717,1.1986191
72,0.50244826,-0.4824428,0.0669259,0.36245936,0.6169703,0.17977855,0.19191416,-0.1547619,0.31636316,0.36717606,0.23159827,-0.08972047,0.11052755,-0.2613845,0.2783139,0.53714794,0.37291798,0.87725085,-0.7162317,0.2191371,-0.14145067,-0.655097,-0.0547593,-0.66052616,-0.0062814397,0.2592609,0.73799163,0.7513015,-0.28357905,0.7299689
73,-0.5185274,0.23884366,-1.0979058,0.8284267,-0.50421107,0.2529334,-0.52280945,-0.13132657,-0.3934964,-1.0020311,0.42661053,-0.56301314,0.44221854,-0.44215146,-1.311021,-0.39577693,-0.80292046,-0.4765454,-0.0766984,-0.09100608,-0.14744586,-0.22095634,-0.041077293,-1.1462021,-0.05477513,0.30335164,1.0373911,-0.9407464,0.5035291,0.61924464
74,-0.101841465,-0.8396278,0.63697803,-0.18654193,0.2568244,0.3748175,0.22149138,0.22076108,0.18776591,0.64055884,-0.9114801,0.14624394,0.16800715,0.29212135,-0.008278806,-0.22549264,0.030211175,-0.002936444,0.48868215,-0.41922483,-0.46598342,0.2958963,0.20624569,0.9600872,-0.54986936,-0.76553077,-0.62562054,-0.3233936,0.9789853,0.5321295
75,-0.7320152,0.5171134,-1.083085,1.1514573,-0.63911,-1.237978,-1.5772887,0.73858297,-1.1317617,-1.2299815,1.1236953,-1.667842,0.5459904,-1.0985918,0.08284736,-1.6052325,-1.2884014,-0.843706,1.2366518,0.61936796,0.11520523,0.15303986,-0.2369857,0.77752435,-0.42240503,-0.054762863,0.3081001,-0.16106273,0.1723222,0.8121949
76,0.0010886891,-0.10771589,0.1688982,0.43282846,-0.14003934,0.43758434,-0.23964447,0.18892042,0.24508667,-0.23356016,0.13417329,-0.63613397,-0.6344128,-0.08588796,-0.62173295,-0.12290947,-0.66940665,-0.35250872,-0.21454759,-0.38364157,0.8775204,-0.9184596,0.4812872,0.60813534,-0.7641544,-1.6240939,0.1817063,0.7921988,0.32745034,0.82100195
77,1.4137816,-0.23585774,0.8219707,-0.57134885,1.0126643,0.48932537,0.78444153,-0.25845182,0.4372203,0.84071225,-0.49062005,1.1186148,-0.6067071,0.09815512,-0.4948175,1.2261689,1.4439554,1.1415272,-1.3439331,-0.21775907,-0.09749677,-0.5925778,-0.26981422,-0.10374755,0.26277533,-0.1897061,-0.18113478,0.56353223,-0.0074586775,0.95889425
78,-2.0243115,1.0010388,-1.5928439,1.2849054,-1.8028046,-1.2332278,-1.4041519,1.2796549,-0.9832895,-1.378302,1.291714,-1.4234203,0.6432795,-0.7310857,0.053527575,-1.993206,-2.2235935,-2.2399225,2.083978,-0.50876594,0.12444154,0.6286281,-0.20694898,1.314105,-0.14911005,-0.4688937,-0.7609892,-1.6568588,1.5693088,0.993327
79,0.07094667,0.41106975,-1.0301223,1.4934999,0.5589943,-1.7205435,-0.1779268,1.0169318,-0.98625034,-0.6359029,0.7207847,-0.51295274,-0.5293479,-0.59912664,-0.12286505,-0.25919166,-0.63058263,-0.3032051,-0.25701988,0.702597,-0.96369374,0.2746702,-0.5001121,-0.3034053,1.1413637,0.08330565,0.8035119,-0.31995073,-1.0470504,0.5675593
80,-0.69933414,0.10413422,-0.4261237,1.0878851,-0.36598507,-0.10084997,-0.56234163,0.2917647,0.12489594,-0.57879263,0.37017366,-0.9491521,0.24347018,0.06244771,-0.33184484,-0.9382037,-0.88524115,-0.87277055,0.3525314,0.283058,0.026238421,0.45355105,-0.53667754,1.1930447,-0.81347716,-0.06275978,-0.06403682,0.02179567,0.14401256,0.78008235
81,-0.09136508,0.39863384,-0.34270474,-0.042186007,-0.16130714,-0.40488172,-0.22096181,0.6999995,-0.23963445,-0.51087546,0.14143908,-0.08297977,0.76763284,0.57645243,-0.2800924,0.51363736,0.02559047,-0.094599165,-0.69714403,0.08522536,0.034880485,-0.5811743,-1.3402321,0.36096132,0.19017568,-0.4632858,-0.464966,-0.3215512,0.12930107,0.9182398
82,-1.4897382,2.277882,-1.43919,1.82734,-0.899538,-1.57542,-1.2814679,1.1582576,-1.8523498,-2.155641,2.4980178,-2.4153106,-0.2982563,-2.7776294,0.7071971,-2.04806,-2.3473969,-2.2395282,1.352703,0.039311692,0.70908624,-0.67296064,-0.17626072,0.06638172,-0.06743048,0.5432221,1.4750862,0.5021721,0.56969225,1.867982
83,0.40096104,-0.1430638,-0.69031334,0.96251607,0.3662872,-0.5308933,-0.52522904,0.037768528,-0.21453021,0.069582805,-0.047473546,0.2869075,-0.2625604,-0.17093831,-0.44714755,0.287377,0.35203454,0.34763652,-1.0331973,-0.3640221,0.0134420935,-0.3246721,-0.13796441,0.32364848,0.7568519,0.72979176,0.10900797,-0.31382674,-1.7995149,0.8795748
84,-0.72587156,0.4966128,-1.0214969,0.9968722,-0.68236184,-0.8853596,-0.95915765,0.9367251,-0.80237705,-1.2819952,0.36928117,-0.84311926,0.6094696,-0.6910855,-0.45972553,-0.80337346,-0.65951747,-0.40905368,0.14432983,-0.5373491,0.40194342,0.24878447,0.3981959,-0.65778303,1.5499598,0.25259322,0.15506707,-0.5738542,-0.47222346,0.9257033
85,0.7490252,-0.26903528,-0.48444656,0.22021806,-0.06478063,-0.23404585,0.475008,0.508575,0.20482646,0.381535,0.05991477,0.9543781,0.06934472,0.13946202,0.20775029,0.9894251,0.75471723,0.7696313,-0.898517,-0.49236813,0.13227952,-0.82212865,-0.6282703,-0.65799713,0.8377221,0.62162715,-0.10535064,-0.514368,-0.6233235,0.9219961
86,0.98677254,-0.45722967,0.978432,-0.551353,0.784131,0.21184906,0.67369086,-0.22974132,0.6239512,0.9876131,-0.882671,0.7984112,0.07006904,0.8816933,0.18753648,1.1003958,1.0254431,1.375519,-0.41127968,0.19669223,-0.29076993,-0.07664849,-0.11648988,0.07554674,0.1544423,0.06851085,-0.4338126,0.25015584,-0.28749707,0.6115089
87,-0.31364733,-0.19757935,-0.42083147,0.5398537,-0.33235568,-0.23314922,-0.41050705,0.42542696,0.09674298,-0.31983823,0.3895183,-0.636512,0.15381391,-0.039824124,-0.37811705,-0.8286343,-0.4598919,-0.113647215,0.39543778,-0.5573747,0.47914484,-0.060777232,-0.31835237,0.7873179,-0.00168616,0.41125515,-0.22689189,-0.597211,-0.07016217,0.6631985
88,0.41024923,0.32598603,-0.32664314,-0.0860148,0.053919725,0.23729236,0.15148224,0.035260424,0.18583182,0.21649177,0.1048571,0.20007882,-0.47582853,-0.5433241,0.64644885,0.43608564,0.19874132,0.6752812,0.4052474,-0.96831596,0.28447676,-0.4622512,0.8756508,-1.0096042,0.039912116,0.82146865,0.32648948,-1.1855446,-0.6009649,1.2718439
89,1.2624443,-0.20118292,0.636697,0.36376876,1.0866246,-0.055021558,0.7441345,-0.23962541,0.23925155,0.107516035,-0.7018953,0.7790625,-0.4167453,0.046413485,0.69310504,1.3865683,1.2482567,1.9316977,-1.2185689,0.17135549,-0.025508521,0.37162033,-0.15734416,-0.84045553,1.4697922,0.61488897,-0.54300857,-0.22242774,-1.7903409,1.436867
90,0.6313632,-1.4601133,1.5609894,-1.2259376,1.1907152,0.37520647,1.7399651,-0.17437746,0.7670986,1.4227885,-1.9277811,1.8593258,-0.39139363,1.5699928,-0.08785574,1.550391,0.9859939,0.42493558,-1.1102259,0.41165003,-0.83144516,0.25657922,-0.38276204,1.7695265,-1.0829427,-1.6496309,-0.74403083,0.2814422,1.4753915,0.95266616
91,-0.64330554,0.75171864,0.13322008,-0.13119319,-0.03807331,-0.02128129,-0.7064613,0.60350037,-0.35366675,-0.46751362,0.56579524,-0.29633847,-0.13780965,-0.78681284,-0.72243756,-0.72678405,-0.48525992,-0.9147969,0.4182829,-0.3665908,0.22253,-0.3506944,-0.21521129,-0.02651212,-0.11437122,0.49936125,0.008764233,-0.5147462,-0.12687871,1.322284
92,-0.5099083,0.31983823,-0.44634965,0.719049,-0.33324143,-0.34171444,-1.1384237,0.039076313,-0.8411874,-0.40526885,0.8878198,-0.19891381,0.21693347,-0.89665943,1.0363336,-0.81340957,-0.18338273,-0.56752175,0.5405407,-0.18993026,-0.054138955,0.2920802,0.5391569,-0.18725446,0.16881411,0.27155098,0.5818595,-0.12284722,0.3450517,0.7888448
93,0.9515766,0.3210866,-1.1489936,1.0749726,-0.61223096,-0.8606349,0.23977017,0.36606133,0.7428286,-0.5082187,0.18677855,-0.75351113,-0.2706822,0.029042352,0.31918442,-0.10373153,-0.84538037,-0.05530151,0.12629029,0.53924185,0.29917195,-0.17068543,-0.22914074,1.6120458,-0.5177337,-1.4070443,-0.7970727,0.568643,-0.37358767,1.7868295
94,0.7594656,0.09742208,-0.12934402,-0.0959223,0.09123448,-0.054025766,0.66996944,0.08433263,-0.31633314,-0.36379707,-0.46979934,1.1592938,-0.87043196,-0.152032,-0.17156242,0.31615883,0.15410621,0.44990006,-1.2490666,-0.46770412,0.6784513,-1.6508713,0.28298807,-1.3684185,1.071877,-0.92179185,1.1509696,0.60975015,1.899304,0.7846389
95,2.649231,-0.8866143,0.9690707,-1.3822637,0.99995625,0.47012973,1.545065,-0.41530496,1.7196391,1.0423076,-2.131076,2.1571422,-0.67720497,1.0590557,-0.4548759,2.134226,1.8557274,1.6078119,-2.3057594,-0.5626245,0.5592407,-1.0070388,-0.12438498,0.26485842,0.9482745,-0.8398979,-0.4479464,1.1951758,-0.114042066,1.289752
96,-0.95322794,0.7080542,-1.5942832,1.2836015,-1.5430065,-0.892801,-1.3170141,0.4622684,-0.7150302,-1.1040378,1.2055688,-0.756306,1.2653738,-0.7296221,0.74962515,-1.0530138,-1.3224157,-0.86014724,1.1847513,0.513686,0.1839084,0.40943402,0.17168294,0.3068829,-0.93493974,0.37718123,-0.11008711,-0.9408286,1.2400116,1.3284802
97,1.6534967,-1.0319899,0.9505439,-0.6080936,0.63681996,1.618918,1.3113408,-0.49965233,1.255632,0.8907858,-1.795952,1.9500021,0.24199922,1.1966652,-0.75193864,1.5711588,1.496578,0.8947452,-1.9166569,-0.62946707,0.1490841,-0.27257225,-0.92015296,0.32013425,-0.13530217,-0.55514985,-0.30327576,-0.5053401,-0.29911047,1.2086079
98,-0.22819522,0.12977435,-0.6270398,0.5392825,-0.5621435,-0.48297715,-0.5361509,1.0250764,-0.9669016,-0.18641455,0.9640911,-0.38038144,1.0124936,-0.3490165,0.15806632,-0.73562616,-0.95005685,-0.7134704,0.932634,0.13423558,-0.33939824,0.41803575,-0.17107026,0.016815986,-0.5005588,0.53533393,0.89025164,-0.8886466,0.8173979,0.81708175
99,-1.1772968,0.9061024,-0.69931895,0.91966057,0.029894374,-0.19263384,-1.509416,-0.24923642,-1.0477278,-0.5342535,1.5356688,-1.146635,0.4154476,-1.9564328,-0.85487044,-0.5263029,-0.21036212,-0.120137,-1.3039814,0.29993328,-0.046011005,-0.95678294,0.43990326,-1.3003075,0.11285213,1.1128478,1.7540424,0.9232508,-1.3668464,0.6081216
100,1.3411758,-0.21070689,1.2751634,-0.32436484,1.694697,0.71169907,0.958231,-0.9043935,0.35884917,1.5676779,-0.8618741,1.7646035,-0.7977222,0.08261306,0.5957834,2.1619115,2.08832,1.2205096,-1.5910423,-0.48443684,-0.007980546,-0.32516536,-0.108002126,0.26792574,0.39707866,0.15058547,-0.48527095,0.38135052,-0.8874835,1.5106411
101,0.41387394,-0.1284706,0.6468521,-0.11172878,0.09321747,-0.10735584,-0.010425469,0.3076526,0.116420485,-0.176966,0.17264286,0.3331031,-0.6727017,-0.66358507,-0.1379198,-0.38782322,0.31066152,0.08652442,0.28793472,-0.14291501,-0.17367995,-0.07231121,-0.44432113,0.67938846,0.31821755,-0.82227206,0.038182702,0.7089664,0.009956965,0.8006732
102,0.7332629,-0.77164894,0.37652928,-0.34650257,0.6001764,-0.17046498,0.9290332,0.07221578,0.4486238,0.632688,-1.4478447,0.960227,1.627917,0.7695389,0.91563463,1.1226692,0.51946807,0.9326759,-0.33166006,0.3366248,0.023300486,0.16202407,-0.09011141,-0.37902278,0.6421969,0.056964763,-0.5508113,-0.042595375,1.8314699,1.8077371
103,1.0595322,-0.96111465,1.7656437,-0.589999,1.4011201,1.6974455,0.8895124,-0.83491004,0.34052303,1.9939102,-2.0526412,1.3189554,-0.694768,1.4650432,0.6291011,1.7168038,0.8405276,0.83983046,-0.29938084,-1.2207267,0.37954783,-0.6680289,1.5395813,0.18755439,-0.8143924,-0.41675967,-0.37827244,-0.49306762,1.1242516,1.4608417
104,1.1094781,0.11910103,0.077220835,-0.037137475,0.31542715,0.26852226,0.43904966,-0.87667495,0.69226307,0.7189162,-0.30940047,0.5946664,-1.9529338,0.02535602,0.07003304,0.8823096,0.38613057,0.018412778,-1.3141633,-0.2968115,0.7759102,-1.0344892,0.6590718,0.8774201,0.15640017,-1.1860222,-0.23324256,1.2815351,-1.184834,1.0255477
105,0.30736917,-0.314305,0.23656517,0.50385344,0.81096,-0.2979752,-0.28391823,0.0634955,-0.28016034,-0.049802803,1.0775924,-0.7087738,-0.07613731,-1.0459805,0.11063093,-0.02517906,0.091442496,0.6704105,-0.20214729,0.76069844,-0.54535246,-0.19292197,-0.8626068,-0.52714753,-0.03880274,1.1566136,0.23973025,0.7008778,-0.12755568,1.4250903
106,0.18511808,-0.5636262,-0.22887753,0.614045,1.0528353,-0.84931916,0.31158113,0.04334353,-0.6992132,0.17023955,0.009736392,-0.023405373,0.22484623,0.19892767,-0.22964232,0.2814847,0.34407535,0.68729025,-0.039016966,0.3446592,-0.7251684,0.7589129,-0.79035825,0.25895807,-0.010532234,0.057187356,-0.39749202,-0.8927953,0.20391455,0.80469894
107,-0.03322537,-0.24444798,0.034302242,0.29610154,-0.42117077,-0.44526237,-0.3132446,0.7760907,-0.0154649075,0.24354579,0.2940079,0.02902916,-0.19644688,-0.29513267,0.50518334,-0.18521684,0.21910025,-0.37361446,-0.8196641,-0.21085134,-0.15235865,0.061718106,0.5012648,-0.70958716,0.51916176,-0.3674928,1.1363875,0.21232454,-0.72594607,0.24962191
108,0.23015244,-0.68311256,0.13456915,-0.43968984,-1.1086694,0.25748882,-0.497424,0.18523,0.734834,-0.13526577,-1.4620539,0.49362522,0.48129734,0.34619713,0.33664712,0.19500372,-0.12711518,0.19812977,-0.06670527,-0.7958892,1.0983601,-0.8047099,0.59915125,0.15431991,1.1375793,-1.2572314,-0.3798897,-0.028121313,1.1374483,0.56755155
109,-0.15586446,-0.21754797,-0.23166889,0.26646113,0.028654188,-0.07574924,-0.6393176,-0.03450258,0.12948212,-0.26845688,-0.2773223,0.2680641,0.48223263,0.17443071,0.25952494,-0.23405862,-0.30135307,-0.27578765,0.42309222,-0.10501973,-0.2326951,-0.074346684,-0.6622799,0.2466621,0.13238497,-0.18398152,-0.15420182,0.040806483,1.0611162,0.50389767
110,-0.63927174,0.27931184,-1.073943,0.65836257,-0.6890515,-0.5186451,-1.0333405,0.60920554,-0.032814134,-0.41976857,0.61191195,-0.73789316,0.88703954,0.15479323,-0.11352097,-0.96856576,-0.8814865,-0.6963703,0.86295706,-0.4001981,0.15174793,-0.016080853,-0.9210841,0.3833068,0.22809519,0.5821195,0.1498966,-1.1061418,0.6260094,0.5932546
111,0.18272673,-0.6669059,0.118640825,0.37527645,0.6091443,-0.5856928,0.38926044,-0.093407586,-0.67732304,0.09985616,0.7693166,-0.01792267,-1.2942872,-1.1216602,-0.038448203,0.32556766,0.54144835,0.6074706,-0.6978557,-0.30646765,-0.61238045,-0.0031554967,-0.6238131,-0.29857033,-0.34827223,0.23209949,0.12449394,-1.2649527,-0.9119391,1.1683481
112,-1.1455319,1.2715232,-1.4758059,1.2424664,-2.412238,-1.4318148,-1.7000408,0.7129799,-0.462353,-1.9125437,1.3593141,-2.0399468,-0.2742741,-1.639693,0.45031914,-1.86331,-2.1643908,-1.5906568,1.5316913,-0.51754385,1.0997573,-0.98410296,0.8345011,0.572937,-0.8459944,-0.80220014,0.7380318,-0.008113122,0.05651835,0.9656919
113,0.7855735,-0.7908873,0.7236092,-0.3552525,0.51719904,0.35294214,0.017581327,0.23740034,0.44266036,0.62020135,-0.71596915,0.07153916,-0.3241842,-0.13058779,-0.9850804,0.37592685,0.46093193,0.3467492,-0.7375759,0.02078767,0.02283504,-0.52125406,0.19353713,-0.42678204,0.073418096,-0.406083,0.28409508,0.9201394,0.13470285,0.6583439
114,2.1002917,-1.4537542,1.2143507,-1.3199272,0.9057967,0.31333017,1.8067847,-0.19054104,1.4837779,1.9337586,-1.665703,2.0194504,0.32235944,1.086706,0.06163479,2.6072402,1.8395286,2.804594,-2.0091178,-0.07976051,-0.15782027,-0.6437738,-0.12829667,-0.44036347,0.20042646,-0.5496566,-0.57176757,0.5007127,0.67249197,1.5812469
115,1.9318172,-0.25840378,0.19599065,0.32612878,1.2240303,0.449764,1.0431236,-0.51319414,0.783981,0.81827223,-0.65294164,1.3156729,-0.23821925,-0.22003964,-0.00894374,1.90195,1.3075818,1.5269792,-2.3966331,0.064522505,-0.07640694,-0.19386344,-0.47665796,-0.5228782,1.3932741,0.24472387,-0.33934566,0.7163764,-1.7100204,1.7315514
116,-1.5939511,1.6222026,-1.5300295,1.207186,-1.2626377,-1.6631707,-1.1949394,1.0739815,-1.0840247,-1.6181804,2.3028033,-1.7034317,-0.7465253,-1.7910583,-0.031677127,-1.516409,-2.1328049,-1.4466758,1.131838,-0.5614088,0.5483251,-0.95711,-0.34622386,-0.11681941,0.28957355,0.3223139,0.7758514,-0.79281235,0.03394202,0.92732537
117,-1.2834584,-0.07724173,-0.3560374,0.7394271,-0.78959984,0.19327563,0.14042322,0.57675403,-0.97500426,-0.57703185,0.24484421,-0.7323533,0.827084,0.18586329,-0.120422155,-0.46447414,-1.5102631,-1.2823159,1.1476107,-0.4635214,0.27465943,0.040903956,-0.8540892,0.7831168,-0.40402982,-0.3135786,-0.558227,-1.0107481,2.2316709,0.82476306
118,0.23166476,0.2949242,-0.5186432,0.69601715,0.39923188,-0.32709205,-0.28625876,0.05738549,-0.442606,-0.33622122,0.576054,-0.097782224,-0.0526015,-0.55460143,0.7280801,-0.14673278,-0.094698615,0.20213524,0.024806064,-0.10600558,0.25141814,-0.16620888,-0.1188252,-0.40840718,1.1557,0.5988613,0.55613744,0.096157245,0.32382244,0.7575928
119,-0.62273395,0.20291445,-1.3242282,1.4042754,0.17001174,-0.34034854,-0.57659507,-0.03484942,-0.79671264,-0.8263217,1.3709875,-0.6553717,0.6534397,-1.3209745,-0.8850766,-0.4179734,-0.08587354,0.23518275,-0.43589598,-0.046377808,-0.5076121,-0.033926297,0.063141175,-1.55028,-0.07617653,1.087202,1.5950946,-1.1510333,-1.0612458,0.64977866
120,-0.9205879,0.414958,0.27223596,0.23841727,0.16442172,0.44926554,0.16014333,-0.67622733,-0.6079511,0.0003217347,-0.17544496,-0.15179163,-1.2202644,0.12660162,0.09411019,-0.28122437,-0.58336467,-0.39158463,0.62774944,-0.5601807,0.8537927,-0.58307266,0.94410425,0.7132512,-0.48585764,-0.7626027,-0.6289315,-0.21529835,0.93772113,0.9543799
121,-0.114088945,0.8690205,0.30253866,0.11059814,0.5298956,1.0421605,0.23085722,-0.85164917,-0.42322215,0.24132,0.18081298,0.872827,-1.1430788,-0.29111993,0.0008103368,0.42208558,0.855018,0.543529,-0.66760427,-0.98080814,0.057107534,-0.84164536,0.57950693,-0.3523454,-0.038640205,0.81024045,0.67551875,-0.42726594,-0.48053205,0.6275152
122,-1.3177689,1.6830094,-1.41311,1.293722,-0.8826069,-0.8795136,-0.6509952,0.3852842,-1.7702832,-1.4341778,2.5082824,-1.3192697,-0.08632125,-2.5079703,0.52572274,-1.0356138,-1.6207685,-0.9322478,0.52740294,0.50925314,0.13073537,-0.60448396,0.1728207,-1.417421,-0.5739735,1.5093033,2.228411,0.042080555,0.32421267,1.4885691
123,-0.28294894,0.22827683,-0.53239787,0.5811665,-0.44218996,-0.44722065,-0.49236315,0.58162546,-0.5847002,-0.6620438,0.7435915,-0.8542338,0.8928391,-0.579013,0.6058971,-0.5750883,-1.0834198,-0.8329566,0.64835185,0.5322375,0.25821307,-0.1681874,-0.43281978,0.8436379,-0.63303083,-0.38996977,-0.0036973245,0.65141636,1.2985578,1.0158321
124,-0.8650818,0.6471551,-0.44647345,0.70651615,-0.58237344,-0.85672826,-1.1493524,1.3127697,-0.9427205,-0.76302505,1.7418934,-0.8673482,-0.1265478,-1.457919,-0.13606112,-1.0931842,-0.71244746,-1.0406947,0.23087326,-0.48396632,-0.16552241,-0.29462138,-0.5746826,-0.73540187,-0.21856649,0.36834055,1.3443804,-0.9899316,-0.21350361,0.76242876
125,1.45565,-0.9665566,0.8631064,0.34441698,0.79363096,0.6189638,0.7194888,-0.23816116,0.43955564,0.9911436,-1.098789,1.312438,-0.9215549,0.18223599,0.4560534,2.0278397,1.6371722,1.4146256,-2.0851977,-0.734183,0.53478533,-0.4779913,0.0050113043,-0.37394777,0.20678528,-0.36847252,-0.0879353,-0.49789467,-1.238826,1.160388
126,-0.010583629,-0.3232916,0.4353347,-0.20490515,0.66676766,1.0757617,0.70631504,-0.13642009,-0.015202304,0.7192188,-1.7705358,0.6704549,0.7963947,1.3209509,-0.061962668,0.20128314,0.2743077,-0.2144082,-0.33391255,-0.515388,-0.059751544,-0.21073282,-0.38754007,-0.051355008,0.020629462,-0.456864,-0.49249974,-0.6565634,1.7965165,0.6165964
127,-0.798164,0.7140659,0.023601538,0.90545845,-0.0767337,0.04155718,-0.26341867,0.16112481,-1.5171525,-1.3162522,1.0884218,-0.50176686,-0.31563294,-1.8996565,0.75830287,-0.6029047,-0.21340387,-0.3663904,0.19830549,-0.71044266,0.20471822,-0.18832676,0.09986553,-1.345877,0.045919623,0.55973876,1.1014652,-0.52768403,-0.16374631,1.3123213
128,0.28590274,0.1438312,0.2024485,0.6850825,0.9260469,-0.32376176,-0.034500137,0.12573247,-0.043174766,-0.09072739,0.8507982,-0.6659525,-0.38624588,-0.98372906,-0.42779335,-0.103797175,-0.08678877,0.3727563,-0.48138055,0.2932109,0.063542746,-0.10703739,-0.13971816,-0.078094065,0.02426298,0.42656037,0.47627956,1.0845282,-1.2116708,1.345046
129,1.6293311,-1.4138236,1.6708914,-1.5204909,0.4165192,1.1415743,1.7622873,-0.29233527,1.3278911,1.4175975,-2.6784348,1.66824,0.30922073,2.1856232,0.14587034,1.9382739,1.3045061,1.4509065,-0.92460597,-0.076982275,-0.44699565,-0.44356576,0.085343294,0.45095363,-0.5791917,-0.9455129,-0.72484267,-0.68185484,1.1232196,1.3996536
130,2.187409,-1.1827626,1.976381,-1.8662006,1.3146064,0.368625,2.4074788,-0.16670062,1.3533973,2.0833068,-2.709563,2.583834,-0.038207218,2.0074425,0.22357658,3.0988832,2.111702,1.9063857,-1.6205711,0.15799893,-0.24494568,-0.25860283,-0.34250054,0.5656815,0.42106485,-1.7252458,-1.4133292,0.5424841,1.005879,1.7466375
131,0.9442643,-1.0959046,0.8029144,-0.28565776,0.6479438,0.85576856,0.88393724,-0.47229534,1.0979161,0.79374915,-1.2984028,0.7552277,-0.43455902,0.932298,-0.36307284,1.0177106,0.50976926,0.6137977,-0.90785766,-0.1256966,0.16029963,-0.4801369,-0.2304509,0.56114435,-0.6038681,-0.68122107,-0.032437466,0.0869496,0.65422076,0.79480076
132,0.16371009,-0.81474787,0.12099496,0.6187264,0.81223136,0.4405899,-0.16450487,-0.7684944,0.52478296,0.60150224,-0.12320489,0.06316844,-0.5441861,-0.21471377,-0.93730205,0.08065939,0.26346236,0.44154787,-0.9281994,0.38523242,0.35441658,-0.30077305,0.5008213,-0.24184242,0.20242773,-0.025582716,1.2284472,0.95629126,-1.1480533,0.6463002
133,1.0588188,0.94900525,-0.39793506,0.0757717,0.41575608,-0.17479245,-0.18374711,-0.3455395,0.59906906,-0.049795613,0.2853173,0.71637625,0.022651039,-0.46510768,-0.29066497,1.0291843,1.5180807,0.62377703,-1.4833989,-0.36646685,-0.051716376,-0.3028603,-0.36028978,0.6467439,0.47827905,-1.0011376,-0.2864579,0.9804429,-1.4246715,2.1593497
134,0.6445043,-0.49237126,-0.459698,0.43069306,0.20182978,0.7412806,-0.45114595,-0.74917233,0.48430845,-0.18882482,-0.11001751,0.057679713,0.3542475,-1.188632,0.016681504,0.71950656,0.5770791,1.2193916,-1.6413077,-0.58152676,1.2455418,-1.9816065,0.55933505,-0.8146777,0.16061038,-0.2156704,1.0575775,1.3563061,-0.5122672,0.982606
135,0.87905717,-0.07591872,0.5067658,0.415646,1.2558831,0.87794673,0.8746627,-0.560492,-0.49514696,0.74609196,-0.31902227,0.8691871,0.41895163,-0.6301474,0.6685876,1.6824334,1.4819285,2.066466,-1.313054,-0.097503334,-0.21247107,-0.039838858,0.5552468,-1.1311818,-0.2470087,1.2034777,0.18503019,-0.59150594,-0.52670246,2.054159
136,0.35956043,-0.44026667,-0.17866386,0.68669844,0.26972154,-0.0050735967,-0.22310042,0.10837214,0.21188146,0.24869075,-0.01516102,0.21375534,0.43476665,0.035007123,0.41196448,-0.17146099,0.007365265,-0.12020468,-0.25190485,-0.086867504,0.04381108,0.44001126,0.26019436,0.041462865,-0.26648402,-0.24447599,0.8276866,0.41215876,-0.33602208,1.0088809
137,-0.1571382,0.47860456,-0.5992327,0.48459,-0.48033282,-0.43277428,-0.17075269,0.18174903,-0.3123227,-0.23946676,0.4812731,-0.058800876,-0.22044566,-0.26375479,0.71386427,0.20078442,0.15393917,0.7889544,0.28894997,-0.32212728,0.081841595,-0.59073895,0.09336,-1.2457905,0.4859992,0.6587436,0.8749103,-0.90424114,-0.75160164,0.35558257
138,0.37411335,-0.5733266,1.2798421,-0.49367127,0.90008485,-0.25887206,0.14682305,0.26559502,0.3765367,0.58989763,0.22245198,-0.21569371,-0.65574825,-0.74751,0.2645438,0.022886258,0.3546833,0.63310194,-0.084344804,0.061240353,-0.60627234,0.28084987,-0.19316022,0.5165235,-0.29786333,0.1338666,-0.063479245,0.7825937,-0.47112843,1.1851861
139,0.86935544,0.17986788,0.502888,-0.27749985,0.29989418,-0.21621978,1.0310835,-0.24411936,0.45080137,0.13573426,0.088318005,0.17764139,-1.2617373,-0.1925863,0.83278984,0.10786338,-0.13295253,0.8155637,0.497279,0.32091975,0.5054912,-0.1793818,0.9472918,1.2048036,-0.11525544,-0.6411649,0.020968888,1.6704118,0.694598,1.8066641
140,-2.0877538,0.73752487,-1.3685659,1.4130018,-0.7269009,-0.068457976,-1.9358115,-0.365699,-0.8891731,-0.965019,0.5944677,-1.066896,-0.20736897,-0.8497432,-0.20478092,-1.4273139,-0.27540237,-1.3725185,-0.113829345,-1.0330672,0.19605792,-0.5890652,0.51005965,0.73180044,-0.42027113,-0.67462355,0.79826236,-0.83871424,-0.44137192,0.48681664
